Місяць,Середня температура повітря (°C),Відносна вологість повітря (%),Швидкість вітру (м/с),Кількість опадів (мм),Сонячна радіація (МДж/м²),Тривалість сонячного дня (годин),Температура ґрунту (°C),Вологість ґрунту (%),pH ґрунту,Вміст органічної речовини в ґрунті (%),Вміст важких металів у ґрунті (мг/кг),Вміст викидів пилу у повітрі (мг/м³),"Концентрація діоксиду азоту (NO₂, мг/м³)","Концентрація діоксиду сірки (SO₂, мг/м³)",Присутність фосфатів у водоймах (мг/л),Біомаса рослинності (кг/м²),Чисельність травоїдних тварин (особини/км²),Чисельність хижаків (особини/км²),Чисельність декомпозиторів (особини/км²),Різноманіття видів рослин (кількість видів)
1,-9.244159530106517,46.0467591952487,2.0011762967623836,39.494009757900635,17.45325324425791,5,-11.220567845531562,16.1055419748065,7.189721893551534,2.2907753064101515,0.7845319854876556,54.882551423969836,43.89203456517685,12.7175191643819,0.3267720464197511,0.9516201837218232,282.2295651389776,13.061303853127615,5801.291283823711,193.19392698733154
2,-5.456755691919987,62.8390866430235,2.0552448120260673,45.12480007808163,17.786974083223033,6,-10.973402393515775,32.93760326401643,7.168273535966642,3.262879505177115,1.1383469951987488,35.317042044454624,18.69933172550924,9.296126406000091,0.1985745979054631,3.7043269824754463,141.89225624128926,18.095881009655525,1715.1962106338165,160.39598015781058
3,1.9219659434669105,59.79583560925174,9.524678190023742,90.1585759727653,14.892669085167459,8,8.670810904660959,24.119544873326817,7.567342879288168,3.2283804925555586,0.26481396356110054,149.2100595864298,16.6252608330629,8.77265058888484,0.08992066081817134,1.6811783129256077,122.32003343158469,20.027556213730872,7973.450108144633,57.87635832283527
4,12.784431132933221,45.75963659829189,1.1785152216899408,67.47191381041253,18.09972843304051,10,3.525970132967906,18.540344616048685,5.921875510557693,4.719522707908752,0.6136848215944328,75.03624033982383,45.78965105132313,13.293038056440077,0.46709640237666583,3.7425764512646365,165.40025497343024,19.559565318334265,2227.3570528470264,198.5803728201745
5,12.783166604117948,75.2488144591428,3.8167215413970337,38.17380358808065,6.557943900514191,12,16.197916215931595,16.120808453205232,5.870986894394047,2.6800000835502003,0.5770769984216568,83.05126657613062,25.43692146222249,6.132354215329402,0.27265400561897196,3.2571160805606763,193.55879022349882,29.36350630629427,1243.6265610835353,173.1728505137164
6,22.585390048459995,63.471782989535264,5.671899411845936,39.27869451168746,9.868325213603786,14,25.796112666061894,11.11912713457791,6.971965113254509,4.173772154632746,0.7770199576032941,44.343186827050495,18.535476508916176,6.2275948001684895,0.05396246641114007,1.0834075386810744,54.79322626327178,11.655885188104607,2798.0137193597006,199.28318800341964
7,32.87531606484188,48.41719810766882,2.91728942287232,54.27157335043893,7.231765006065652,14,25.600985203954792,19.98474262012686,6.3115572276246805,4.4678155124293255,1.6734236299868095,148.36507804280308,18.92352456326329,18.32416245715619,0.2735445055402262,2.5701080096632323,274.0733035831316,28.565769909458,5951.084432754779,102.17636479026858
8,22.855351855359075,67.67742388243494,8.457760350874873,69.21529348397999,10.481714250314345,13,21.029130832647066,11.26094255098187,7.81066965109284,2.2643570399884796,1.201868502302535,132.67300396724093,26.834609980600284,17.001882312670574,0.4038698790217846,0.7094611350518643,153.0359314326804,22.27563716717609,3667.6513180166216,131.77508722690342
9,15.944579046066401,46.80532195290591,4.707830855336768,12.561689951520927,7.244391247930166,11,15.245081267529972,24.339649948470257,5.865586016479156,4.266857810637261,0.8086769869548861,139.28774039173572,25.50650893221626,7.247164646489068,0.38140552475357126,2.487302801537651,146.67204206103895,13.89892908580654,1630.7673016795327,101.12519411990172
10,5.29344140978335,62.6080861334097,9.070513676323623,81.57977165937943,5.427817958063215,9,17.62520652536465,21.308120722063833,5.977228663538736,4.257235865646162,0.713459745336388,49.19798712347513,16.452736271261905,12.29932860350334,0.055763059779228186,3.249645951898253,167.66864416660275,16.174410420473006,513.9046736114074,172.67957904628418
11,1.449859413267776,59.795253391060655,7.8524639675595145,15.66086941906848,10.500206841428056,6,2.78747727841386,21.514439068479692,5.9540972246949355,2.897829523040935,0.6703810595305026,148.91605837330565,23.04788475226595,8.077730938134485,0.4130922050210317,1.9740993925126302,160.96592362176267,18.722226587393433,4967.668979468836,138.58334006155093
12,-7.82750138794478,76.84790948040788,2.753675371673542,36.310791500547474,7.6014428003101315,5,-1.493850136961834,24.591449815635485,7.388240381880128,3.960195216287901,0.29790140539686355,55.702469739885714,30.290606383604853,9.574175471470454,0.11157891315899705,3.544341891733099,236.94591880384397,13.630501513854416,6237.592719716738,144.1307927667842
1,-9.981071331838017,57.111791170523574,3.6143874927489743,29.611775953530717,8.773840911062674,5,-0.8645273013671613,22.157926699788433,7.619271795560299,2.642651456458948,0.4313672193273018,134.98659442237783,29.828187431298716,18.427281879686195,0.0408841379069247,3.7075243276170773,153.86132908555575,8.884262185546195,5625.370170763956,169.53540249413854
2,-7.763126362092998,84.42381884884088,7.273241985845623,38.92617924920599,7.269406935430859,6,-7.112028779826779,15.514141513965646,6.7353830589952395,4.345678125470982,1.3542477390060512,73.8512121455334,14.757756983201983,19.357353835520104,0.14248155747073848,1.4724209105625605,211.37555545963312,24.262740553677567,7881.145739880121,195.37463909417093
3,4.3963236696245644,59.58911053225074,2.500026937808033,62.602408295796494,5.258847583201521,8,-3.663769737078311,10.063234919869116,5.951339781428847,3.424271370188768,0.8473161910774902,64.85503626509629,43.2381145573545,15.12494456968517,0.4688515638068419,2.0586938173718536,118.05741886898795,8.067113450833888,5540.205467638595,176.26116327074854
4,6.837393642617563,79.54387350306413,5.736485815257998,22.967256892685672,14.642949873526323,10,10.40105483074427,10.704588682818308,6.49810801181656,4.354363978828733,1.1553051315020035,53.07555204544162,47.14567053530199,8.5666855706579,0.1338406433969819,1.7412377119809208,273.6344653140321,17.69063488563791,5616.342944193717,196.43962587654207
5,17.832962968923646,47.767005339299196,8.095185361359789,77.3503434303417,8.489254917158384,12,11.506996617752318,27.75320599657692,6.095982735169646,2.624560607007858,1.4365982670476292,133.88039153066808,13.0006673048848,11.688616028871692,0.30751585796121383,2.866968750412238,299.0489780937072,22.06729900791802,5151.155847478655,198.4601228463503
6,15.910022105672757,43.34966032688942,6.0461427378167585,42.27981529146318,6.450462706205839,14,17.661222402319765,26.8588621851911,7.701537409216575,2.2829734299696627,1.126275618719798,54.975601247516956,36.69304653175225,13.241772416862602,0.4640883929508679,0.6318936043246084,167.50931873503532,9.818988883767725,4525.862814981843,178.03690161002646
7,31.66974791679088,57.92042484477408,8.306024709392432,35.245726725295484,5.09457419478771,14,34.38097643807423,12.985306060165366,5.544027808407371,3.0613929901038457,0.820821980287419,25.424723054256788,42.56730585937884,11.083890953125001,0.25006257074710125,1.426188437834911,177.87668808664944,24.16828476543334,7296.370366253876,195.5794401102724
8,21.974134944419095,84.55152364458067,3.654601405504132,10.627834175655412,16.51425565846452,13,15.282455564988767,11.31137095309657,7.810022306494247,4.375432491490961,0.295063122922687,119.88287057188498,43.75998789707985,18.579524977738565,0.2764100930585164,2.961942246848336,240.55981974025275,22.21597337890267,5351.252152291952,132.13388791668254
9,14.791954541955693,84.82562588041738,4.0380470237994075,17.944189340009373,16.475554475054416,11,9.276487557389883,23.31733399046764,5.739503791501427,3.857851582450372,1.8936140674161224,112.5651362019393,18.58139112906454,19.56707067933291,0.16047259620202864,2.0281524527197403,174.52925509320022,29.76796858433682,1016.685505393874,154.50924416533547
10,8.619308756927358,43.52463935960977,9.415284918695708,63.08724872287588,16.302770113831635,9,4.807708711425594,29.03852306573559,7.571188600058042,3.2924881916434288,1.1867172982211343,146.20279221548986,43.86918566831036,11.672750916022464,0.3356411907903645,3.2448101688087956,56.08220514456212,19.70914966563176,7883.964600595313,192.0770974739497
11,3.8270827633371107,44.77963419088084,9.946373072645365,64.85843378241543,8.343623741442357,6,4.462567723443383,31.41308905199203,5.780819402119089,4.749314429868274,1.8483881346960906,16.817694841227908,46.01276486653577,19.20226877360234,0.02846898052036914,1.5295821322781775,143.27687670403162,13.722261801659753,6192.5242795264185,103.71566888358005
12,-3.217105950526289,84.77466813871321,3.8513698363562194,55.79206778858562,13.365587604500112,5,-4.308957550494075,19.35522485488249,5.914983754897074,2.163681625193383,0.30206246473468107,136.67431707516857,21.215000264820283,6.1523447481656675,0.31552955277673295,0.7635750294144985,67.51323491725606,20.53926264678054,4935.46433148898,56.221593042494014
1,-7.6976108278152555,59.60957385577156,5.920202167322995,76.40602393931087,9.242000713432912,5,-8.508295746242846,29.818567109024123,7.806390976151421,4.673968919149634,1.0074988089786792,85.31688259528376,31.164217686086374,18.03073354561227,0.42157035839962037,1.5903638499087078,90.7124223555088,14.474364037302541,2663.0478743705085,192.61710872223642
2,-6.6704216028067425,48.1543006777121,9.09531156303294,17.78307439204639,8.903990771396902,6,-6.413332089991174,24.877684453992053,6.319182240933266,3.488701990763015,0.47777925421815226,92.52700623044053,26.31267233118638,17.738895309026756,0.21370972536043967,2.0533539625871757,198.04374733560314,8.079250101923536,1675.963825297108,168.53566208408606
3,-0.08606854602317071,70.81136180178052,1.8768427297948191,83.96619942862118,19.82342166378436,8,-0.6472539314676666,22.63825254787242,6.606779949599506,4.682563245917071,0.11887467162407128,103.21700835711788,36.094730912141316,10.735775124469296,0.11747348463733713,1.3388893849526249,250.11603030347277,6.652577409373976,4728.681097057693,96.02609044673983
4,7.6524781246832045,62.758194948896616,9.080753556517903,65.62827271335978,16.82915941632985,10,12.01367558525762,27.442894496818518,6.581019121983239,4.777944905624551,1.0536841388344058,89.48958034561302,30.998620130193984,9.742835302473777,0.12330683344360097,0.7584223744044425,229.54374550063716,12.23188157925927,3418.984723967054,187.9892244089319
5,15.664473494118738,44.36851287567722,8.196507215414648,33.051753919850995,13.290587639692738,12,15.199629497279812,15.951971058797017,5.789427586986452,2.6337848194849043,0.2849418191715346,52.20978255853366,49.891900429498584,11.031383978620738,0.43330531175415504,2.4221219224517148,216.64576983343323,8.908699243763905,2561.044005664816,126.56651345433883
6,28.21715151340261,41.92996161482231,5.562279636091488,14.591099125758692,11.852340146739238,14,25.72170398331592,28.618079785707682,5.846330013151567,2.4997258503840443,0.9931233512144021,149.734921827175,24.241873426270537,11.412911410443655,0.22189890397913026,0.782452874749834,243.54303632249884,11.327538110652686,5777.502926621899,121.26348182533862
7,27.17669613329076,42.42872364227483,9.009691159749096,31.9471092477742,15.051430812512555,14,32.950477801654046,23.500967932079927,6.34333505519656,4.93371012344323,0.6290354552143216,143.0694155116415,16.24896534738927,10.838331972835153,0.07786283623217809,0.507841655757936,115.06463509911872,7.180260022973868,7897.591423177604,164.24799769277038
8,16.051867148508123,50.06409631706165,7.0311181715534525,45.8696901848279,17.47763844566341,13,23.116658681017558,26.34128549331073,6.992593493986202,3.914506701870903,0.5371878222716422,65.39407429283587,12.025170114579655,13.814547720323132,0.23503664641713004,3.162506521566753,101.59561615541053,15.920302901695045,1855.5907479303967,142.0968837872663
9,18.48030256511452,74.44494618020433,9.497781753677986,97.45532036772319,16.58050801372986,11,10.736121707605173,15.481534430382956,6.618872586372359,4.981651083731363,0.8840692395525951,41.87423542725628,47.773715111329636,10.788769663940341,0.34854045474153916,3.2585354251510537,260.78897551488353,25.53200967806976,6771.85147249985,150.14801413668212
10,9.0383106927246,70.02790843287266,8.530609006539219,41.557821816197894,9.447619854380601,9,6.8741443421032695,23.782084900734212,5.631109687034861,4.33691245705052,0.3638187210553837,32.93321866585333,17.9063655742442,13.653911524587475,0.14992850414393843,1.7883161514529329,282.91227774453193,26.18005449942463,6891.428998285868,136.64627499889818
11,4.065263031033364,75.03546214032491,9.57913122619956,15.793156451972399,5.430907004808993,6,-4.024491007693851,33.227120512699386,7.013912764885615,3.2783375530858425,1.0741510168046884,126.99661941073545,47.16439983215696,15.945482514663649,0.38232543813927516,1.621323154573433,166.7587988186348,27.130254836779148,6394.505825544331,152.64063776920216
12,-7.673765820559398,41.77782487542797,2.1736984880259556,62.325198927805005,13.045802710117249,5,1.1403623982058075,27.36899100108491,6.234931543363565,2.484488881447092,1.714113154723926,77.04925399801826,36.13877989635395,13.477154098862043,0.06265360960695115,0.6997043428863946,144.25454742910338,14.038757438642941,5553.4858472667975,144.83006136517426
1,-5.1552953576800284,78.61447762472073,5.469242731977591,55.0022817306426,15.111938436690416,5,-13.288641258400867,34.997264115784816,6.79702025310906,4.7297146217269095,1.937977035839195,93.52176988680584,14.133945900991014,13.600187126299568,0.30284479421133353,3.2621759787066584,62.057316748726535,16.65788417987735,7420.776937526099,198.694861801798
2,-7.043086606203811,79.17695467307658,2.3162550546757967,85.70569911111073,9.159165912014952,6,1.3943789907371364,27.38741877251593,6.497776503474399,2.842919989724499,0.5469513022014462,106.906964144944,45.831640103075266,16.324129544215154,0.4190478536281057,3.2348431867208802,294.78691662450484,23.94512317065812,2076.7138885270533,168.73976982117722
3,0.25448552689360593,84.81099381982861,4.390053580901319,36.35143802625069,8.588239782633673,8,4.194749084992287,12.73052720968828,7.88389970433243,2.8829380359294117,0.6612611609730973,21.21892292045298,19.84070071494297,11.284690335143566,0.1911071312098682,1.4555697250267707,60.185959459799555,12.514534340141061,6337.482036973401,115.81884279642068
4,7.9077534759871355,53.7156460366581,5.989938188445107,37.20634099651673,14.461959797992918,10,19.7890902745023,11.029409943845142,5.921841889243422,2.5373226358670724,0.9494336040708284,20.591526127205547,29.10086310970067,18.93387137114985,0.01566640345942397,1.7772860351481334,240.22344302774118,8.862362508345377,1081.692518949066,144.61678058939577
5,10.099509090495078,76.0796721026372,1.601674782094889,57.19188334783247,16.101915653415908,12,9.840219774929547,12.588504048068438,5.939056916046391,4.564050715805026,1.4409825541388455,41.7432366440382,38.64483188523978,15.629272553130301,0.4988852980719206,1.8704460823406936,266.21337353569277,16.161067149320374,7233.201677127251,63.7400748648424
6,17.62968945187866,78.24794633800104,8.373702916948556,37.489041267128876,13.951974772001815,14,19.5674930525509,10.257933732588034,5.565260316417818,2.1627690964447295,1.2287370932185995,52.695744266246265,15.757931932595621,19.116966626658314,0.06944614686979576,2.8589360074870718,273.5400457056646,9.095741680961243,2110.4726167153635,136.07203003639358
7,25.626730295681966,63.446233759882034,5.992102846162798,95.49126243649398,5.80757062950425,14,32.01121301737048,15.812660560168334,6.434194175430955,2.267873368895192,0.9466908613917328,123.5695990571414,13.949613541318197,9.134053973304486,0.19280023725174228,0.8636472108067481,240.57920249423339,24.673675705435638,6769.21248334976,137.58443072094775
8,23.101343491961263,51.814860046205894,6.89642170561493,50.010713708998914,19.561646091160824,13,34.23630792738696,32.630128295439064,6.40022284503583,3.103917366062177,1.72007901168306,113.43321578509793,38.17443879272175,9.194165166261737,0.4183408196616932,2.527972002920301,161.71639355964328,26.635553102701895,3456.5732283658554,148.08887178016482
9,14.659051820041391,66.67320127769753,1.364918244836307,51.50036468587457,13.347369612451613,11,14.854386694992119,31.18525931267047,6.2778099369795415,4.6522295930136215,0.8665777428230917,108.7611088551886,13.46890912029191,8.00231125353234,0.3829713454592232,0.5431503993852415,292.1319347867748,9.76572252658038,7259.779896838424,127.39175423394286
10,10.6457536689713,43.78593045869613,4.28696878741631,24.059697470245126,12.888972415414141,9,11.01464291343899,27.74167373960776,7.6956953948079585,3.404539448809582,0.5433847031531526,60.032174294622685,43.88359251755749,7.187952276181422,0.3173554783859544,0.5458005934498356,111.41733211356069,19.785212437536487,3923.090300020031,124.0324235364847
11,2.6239343532172423,50.556371098835534,3.5272444629385213,71.60123866850617,13.074371113158033,6,-6.75202398759993,26.758194882136028,7.050230101880695,2.2358227213948214,1.5202870401978736,85.48369695785455,18.189891358278384,13.39034552174641,0.3017746719437916,3.72041555216583,235.53610638779261,12.548108862279982,1385.9972567314442,177.97761081211712
12,-3.7696615606227706,47.888950662578075,1.5591806667809798,74.0678184834435,15.838727462547261,5,-10.342843694419315,26.705296488936387,6.197309361742322,2.781851083906412,0.7165840747716506,85.25350947977533,42.17815693314491,12.479656263344392,0.15604092085579646,3.5939100454914725,63.772489360591166,24.92728709745201,6382.863184413918,88.03202152315146
1,-9.008524087398602,79.36152526730189,6.029841642042919,14.141022186827316,18.36248774700714,5,-9.764910234664892,18.553913845250662,7.1082198428996834,3.9839328283957274,0.771300629573988,34.34265526607889,32.09079053478689,14.377687470128603,0.43150895887889706,2.195539955777731,211.42401989205547,6.36022069539688,7208.921751546214,99.08237198100531
2,-4.83889437828844,81.22232340909588,8.294732059282182,67.3933471730079,15.554117421051279,6,0.8135767394746445,30.302329503669874,7.024647651342892,3.976108118628879,0.37981000591390257,78.47263676903097,22.039905907346657,11.479559517498746,0.33450096803007057,1.0220288276061447,54.34399091531424,14.92311008081824,2916.382358660429,113.0648089552561
3,4.518546442582864,71.81878455466796,3.9471289713924413,26.13509400130328,14.277174413854047,8,4.178796275661554,22.090567096945875,6.0319019365554,2.085665782509591,0.6047553251878177,76.71801740417484,41.51737145769968,17.806307432677585,0.2123379342368125,3.286434191392347,298.33820588778826,22.915259371305734,5964.4927370105515,186.43047523247463
4,8.3814412841691,40.504242687586206,9.882795445081292,54.14212699039215,16.785163897434906,10,16.249822752185914,19.937916927000728,6.853182616805796,3.6197465781880336,0.5184104177540758,30.881256075729617,31.742892197705018,6.802148402771936,0.17958347469116145,1.1512916607432846,226.7290270706945,26.800221337499693,4834.359573891351,111.52337107573962
5,19.96642640821311,40.95441108609427,3.7390697578353045,35.08058373823004,10.343053970868795,12,9.611914823170054,16.606570885786397,6.144192774793318,3.5172321522572916,0.8430050263654191,101.30281376796263,30.57604639470742,7.751327785545958,0.4069220396779088,2.15268319419195,88.30787947649569,9.171996073216555,6477.263078592168,155.44897763346506
6,22.597919288096413,53.773667938854956,5.144698331173684,67.2835183424239,18.18923476144272,14,23.896696691968216,16.918382369343753,5.606849786733696,2.526365167750222,1.3353374792586792,36.65899052126128,29.261582125738034,15.48432523214578,0.16103020168752427,2.8418706143255017,195.26801541195468,15.973477673209885,7229.341091631957,153.80883356411655
7,23.408955497288627,76.19190400864937,7.642919927527045,81.2515568957348,14.614339745614917,14,22.484265395987464,18.714462890106727,7.135378401898161,2.3927000239007032,1.657837265947294,64.99527683973986,35.21487957462196,12.485958724001271,0.2644699810920804,3.0830215117047146,206.6675134178546,11.257724708642836,1056.6944856780333,176.03511010479366
8,28.388517046526008,47.402343981279344,3.785293602275792,35.410814373855914,19.061728411102322,13,15.914657166336521,14.163480802495801,5.954596374370498,4.1896075282813,1.7872377040683027,68.1046004354912,15.44319617465427,13.7858299611251,0.1128681295811983,0.7245300657783218,271.55784459561903,26.7710319083419,7819.326201944553,121.10071323591994
9,12.94001198210422,74.64026855066811,2.6244543887552148,31.896286913465257,8.83523939311071,11,24.032388198243602,28.24557297077685,5.834236981455383,2.2785376343717205,1.7013482218105722,123.30703361104281,36.839783120334204,7.941509785949242,0.2453389340557429,2.6095408091004586,283.0343817100879,9.235593504935265,4365.851053595852,73.6627458317468
10,9.438493405741522,49.00607385839153,8.525675874836901,32.926264987376165,11.256570743660363,9,8.155753049842705,31.657374000543964,7.3944936618306505,2.172726467045252,0.22746616861951224,89.41162809264506,27.10876109431174,9.13376330805263,0.3983842597216286,0.9502231016464979,293.51422821753795,5.602562668804024,1386.730434581327,96.69749814137779
11,1.564043666788522,49.72612713156958,7.625936339686238,42.17877130833908,5.578075000954064,6,7.921273446490952,33.59664182715157,7.04640905609261,4.419609165711215,0.3301119235172735,51.290738041199724,23.00926750712735,19.41129750422744,0.2609890935546101,0.5259474558488599,145.04645571752388,5.193765021639411,2283.543053543344,118.2050100711766
12,-6.383034722895816,41.47303955283268,2.0470215016790148,59.57979051004597,15.43407356576728,5,-6.931764816506461,28.287043660622672,5.908332221287859,2.3661738434230584,1.694962060292224,60.79380204644695,27.28991687777697,19.213724034759448,0.21781504068918356,0.5122153704816648,284.49298488745893,5.3529658371457,5467.147127968986,98.43363642987553
1,-7.648046217198975,64.62783254632828,4.676140515659988,79.69319084639514,18.96059614496669,5,-13.703819218216976,30.006322030874326,5.821677852251613,2.2408315497488234,1.9160797601720447,81.05520050132199,16.104131640371545,13.549356698256345,0.13898619799708098,2.1250815588279797,206.16489846997757,26.731745721749867,523.1104870198124,82.12109913739232
2,-7.518647285406102,44.36939657015781,9.511996718259143,94.24746410635471,16.239621195518495,6,-3.3540543639862683,31.199261158942576,5.646021845226419,2.3584573793036854,0.7025145542630346,127.38647128602932,28.889301710660405,12.553621451564275,0.12234006053036571,2.769356184107341,271.96053851556604,13.237855496461687,5143.894548274131,99.7923446167733
3,3.5490337828403105,61.37318816465427,4.055221199977342,47.804396879016274,6.368412820943424,8,7.723991606481489,33.95172638345262,6.693535449338541,2.6640116242344183,1.3628467782689835,76.07149973805426,20.092003233536786,5.5764971523522355,0.4459551813763709,3.2885702321576664,257.25151440984484,15.995993273284721,6149.4154396507065,137.18378958199935
4,8.74775296413493,77.9233939654981,9.988817932399765,90.93540765469238,16.642879575294586,10,14.950159443847538,26.25622107542137,7.634043742098942,3.4792437434739982,0.44528606937618664,118.68671277634287,46.78025496703541,10.120284378957493,0.39366181599899647,1.4580294607884494,285.6500683396705,22.086524800344666,4769.569903867979,166.98052368553624
5,18.132311705575418,80.15664542014062,9.110075795626875,14.742174299819188,6.843614120191932,12,21.521217563744166,33.65129133450446,6.269179620309851,2.025805455298146,0.7131398591668761,66.68665835629717,40.441334588936094,5.713769984567588,0.11419371568540351,3.6288900516812386,88.70510236285851,23.981191299208568,3209.828116843069,149.39903223820792
6,16.10769754954488,52.895107528871954,4.82310763747048,87.149136347001,13.452437864691765,14,11.13063232694223,30.046664333153153,5.636303722378706,4.803099691975702,0.5022631474767402,80.87002952870239,12.891238750652363,13.425685794466498,0.253642063356956,1.9358698720847003,58.89322925850994,26.973409466287574,6519.774491096469,144.9545030493486
7,26.583449739508957,71.2725894116424,2.295910143229305,93.93798216848356,9.270099372569614,14,29.412256811075057,25.168892028547617,7.091534949289022,4.6368563692463365,0.6622312926361775,116.10800541410873,33.935642557566766,6.140904964319603,0.21293579363216783,3.4328305064301055,128.83684723264648,17.0565970828219,4164.789261152449,142.7014800208794
8,28.37625003706257,47.80926394533204,5.541551943761131,48.18405333588509,9.438801351508946,13,33.07059624689053,10.204277310192849,5.805261981575943,4.200033349748329,0.6005390489051355,112.62920024745286,43.29014442862251,8.819240252517952,0.10405270105288185,1.0085522143840522,100.02215272061156,11.67963472792979,7015.623624053816,165.50066198786487
9,10.018443169182415,79.3353613944144,1.709310697317799,68.97390557921855,7.2721215232523955,11,6.245516210219124,28.994267438029443,6.668007784639608,3.7971875399334776,0.9081707357151718,24.068201438558688,39.58472665147899,17.3052668175324,0.030296066113463117,1.8150101894437878,189.32913426754,20.12958556917293,4836.147058559741,153.94109808531942
10,14.66816202419523,57.576393450792,6.009612102600304,72.91707665175991,13.886357331167074,9,7.735020600183633,25.60198219874566,7.125278826100404,3.7549054259790102,0.4897102554295045,83.30748335057831,45.37427239042802,18.029028170483652,0.37788608324804546,2.9401843005302877,88.31978444011273,16.48661661261123,1332.1348231062059,172.59266744540295
11,0.03730244507825775,74.50896389120922,8.331210023580125,90.32464876703867,16.30745117731645,6,2.600393008625481,24.954622868167405,6.301455692056548,2.530988574171336,0.3482087891651823,39.573175350764146,47.3580754961139,7.466498813010256,0.3646313480149894,1.1461999016015363,293.82244255394346,14.164613386892437,3591.023217718024,110.67673681732308
12,-3.9177040796989573,49.823073613394925,8.479222623150664,69.1352968997873,8.304202516953874,5,-12.01888681238634,29.374813535973967,6.047407614540467,4.66720048916849,0.3465920269930043,98.2092162490128,37.68673574886044,14.865536218358287,0.16485460910316468,3.564332331271639,242.4513291871868,17.75515854053202,5024.697709538365,134.95568404210604
1,-5.2665071132728745,80.33859565506802,3.1194755664046303,33.64837999435406,19.721571081986486,5,-11.451589470706969,33.83698311206488,7.124384262741863,2.150328317123203,0.7378816789755839,79.28079970824037,43.32371565801807,9.928781199130274,0.16218337294102778,3.720921406600324,69.75858635029337,18.788030367874885,4281.794523860775,58.60021403337656
2,-7.561203897403447,57.188534484010205,2.207450974103029,53.026471400307024,14.13333328110769,6,-2.629049732455348,23.661751648019113,6.449150039733281,2.3892758798139067,0.5702222881334473,71.62192639714023,46.96457933609202,8.039008717915927,0.21253867315700115,3.0630810008091895,226.30083800047365,29.139814861848578,1931.7597250975577,52.47794173999428
3,0.25626282691041924,46.73616756172222,5.936221471451556,90.89011497252102,15.323402494588143,8,-4.691419442047877,12.902250609887187,7.778624533188568,3.462828649677201,1.854978684779665,114.38939159830721,49.733938425416035,18.0684161399146,0.21296397420828453,3.1537973964305666,167.80704182998625,10.826807327477866,2307.7194406726962,109.59832166927204
4,6.1146622601217535,47.99948281998898,5.505478153480891,95.85302296256255,13.665295130258377,10,8.169934983760447,16.067507996732544,5.989753261766102,3.9752210881366867,1.7118181031011517,68.84555006928707,32.02636185493131,15.600901418735585,0.03856483177723215,1.728139666026642,232.43822244052723,22.115475662981797,900.1079331206853,85.67277475601074
5,16.79957214445001,52.21372190601571,8.329692645436488,12.655437327924341,7.855205439401676,12,10.626259601011164,33.132245870252206,7.490797390926664,4.6524352595879535,0.9369103796368461,126.04588232231669,44.13974287386994,10.999352358124995,0.4972863053946838,3.4793352022555424,293.52424218619717,26.662427716129137,6321.52730191706,191.57658101968187
6,21.29728866876885,75.25000450735882,2.916020853244986,75.95144692489693,16.78029924578589,14,27.913110247089744,31.245326633929043,6.533338617124015,3.6343043962264745,0.1202680803210149,34.71717700581324,35.767757025112864,13.434757994675675,0.10669293163528797,1.3521267795609855,136.02055048086453,22.91036782358773,5072.874519974757,60.43568962629347
7,29.39908723518541,51.81968033599133,7.045837105639782,21.10265601953954,19.96881915078752,14,15.008379267192852,28.54335071002488,6.853325898132738,2.2578175738524147,0.15093986934643547,63.95987186475162,42.088957280285754,5.617268604220888,0.3551553450307465,2.7938169669248354,116.38441919319179,6.937300893372257,7364.914704155465,95.05247041050859
8,17.559365245014657,70.66826852624122,2.9501310591246517,52.806768000636694,5.756083163540496,13,34.83161477379452,21.19052816938731,7.997774953273836,3.1570246308021988,0.7609198562902169,138.46726431605492,23.178634153779527,11.48008320974406,0.04827411398993718,3.844118358124165,71.28781021272555,24.279623338383104,4539.615453583827,59.21077160713021
9,10.017038280410562,82.09991373372083,7.679560638119895,71.77926191854735,11.57834795898833,11,9.772275734219548,26.99657686826435,7.020752671542748,4.179026584545009,0.7950057851504979,148.23470766928068,12.680346217141313,6.19552425554321,0.45926916531450135,2.7669725222166526,131.5835170455261,24.048818942515656,3895.800408897799,53.168226321159814
10,11.511036694199573,50.94003716911853,2.03801604949061,30.274586424946378,12.142368216938728,9,0.9971286256648049,32.07880966948869,6.899795041423404,2.8789885403462474,1.4053092113684977,123.57192709229207,34.55698511933921,8.037420228657854,0.0640413258717574,3.509648939616853,108.67185338793513,5.502060766937443,5321.765811156891,72.93279947964695
11,4.936788738352027,79.13788742827353,6.47601153401096,85.0479078347689,12.058035511530443,6,6.404266155861398,26.163338809928778,5.5716116199241394,4.846273002658528,1.7357471985737054,143.70999773008495,39.25463738243263,11.180913824924332,0.11142275941027828,1.1299872164805416,86.2290620969429,10.515241066037943,4629.770100105465,152.56175949317617
12,-6.429717194918659,64.69361362785386,4.071273935084651,72.68589763065964,19.827293304803767,5,-2.6647454742567476,11.475764420941333,6.693087394584973,4.311162477903592,1.1302590518818065,143.39350901259124,12.190867168168449,9.36733314943517,0.11815187274349641,3.186677706172561,180.9482671210017,8.458605283825145,2641.94947596071,128.39889844945623
1,-5.019355093731754,56.393156083691736,2.4114348760572577,54.73598732124922,9.652795658495986,5,-6.510497642571778,21.66775756963065,7.223724804281307,4.742872126602549,0.4809772664606269,125.85930949973375,47.970628621941415,10.604145222769432,0.0656947232923824,3.376689097740121,225.27395235955973,10.317805120851293,3839.1769488691257,136.69883097348315
