Місяць(1-12),Середня температура повітря (°C),Відносна вологість повітря (%),Швидкість вітру (м/с),Кількість опадів (мм),Сонячна радіація (МДж/м²),Тривалість сонячного дня (годин),Температура ґрунту (°C),Вологість ґрунту (%),pH ґрунту,Вміст органічної речовини в ґрунті (%),Вміст важких металів у ґрунті (мг/кг),Вміст викидів пилу у повітрі (мг/м³),"Концентрація діоксиду азоту (NO₂, мг/м³)","Концентрація діоксиду сірки (SO₂, мг/м³)",Присутність фосфатів у водоймах (мг/л),Біомаса рослинності (кг/м²),Чисельність травоїдних тварин (особини/км²),Чисельність хижаків (особини/км²),Чисельність декомпозиторів (особини/км²),Різноманіття видів рослин (кількість видів)
7,23.2616261978351,57.8053889011975,5.7147317671062,66.005831512027,19.5283625297315,15,35.0150295770339,28.9668993809859,7.0048099305793,3.83223108792129,1.42072476299442,10.0490020964441,22.6630852694227,11.7043162339696,0.045860593152726,1.18616838990332,166.374029505964,12.0460695192848,1505.77202007929,135.182460420119
8,20.8097909148055,43.7010943682259,8.75840498526675,70.431736404539,15.0894996426041,14,29.2850662336566,26.7553267573828,7.1431329134597,2.86659367511361,0.877654022934378,18.1071937068145,36.6841948980796,9.92675831702672,0.340405848560051,1.46255119358201,70.9536118002833,11.5823659760204,6463.42509019042,148.73579236365
9,14.6470999803977,45.8586642670257,4.72449094265293,33.8551151905478,11.0383466605998,12,22.6503053268346,15.0739610711973,7.46390494146088,3.71407858571562,0.352820594517422,23.6215519712406,22.489378283128,4.65677875373043,0.304816151541966,1.6737637712414,75.0558302115723,17.7369382272628,3298.01714014885,111.338297410481
10,12.0974769399837,44.5239607393429,6.67871352909236,67.5928005699009,8.04406170394483,10,16.0057408717888,16.3299530861722,7.44236280787454,2.9932004874743,1.3395879381358,13.6105500138446,35.7532294072344,4.30718966745423,0.0897918776385713,2.94940602066241,60.8993048886571,3.09927394838402,3872.8062967136,104.64311486326
11,0.560604918740827,36.4266938474507,6.52044172270303,66.0155667295146,19.0562690750737,7,-4.06889995548032,12.9701911606176,5.93119888054231,1.83821793171597,0.90449682854773,92.6061452058844,14.8641734716477,9.3050032443993,0.279533161875901,2.16328246446115,173.755133089439,14.0522704212922,4611.37961271832,47.7367480752677
12,-5.32422757588124,66.190897893704,6.84716494888806,68.0877843942653,8.53420806384704,5,-5.37937624779742,13.9521957730301,5.83962248450713,3.94222480391884,0.949556695164838,60.8690649869267,37.9800173841766,10.1025276530992,0.379848718748004,1.14207132786339,54.1292489385579,13.5769418549053,5598.97143376645,159.253196386657
1,-4.79723499374946,42.5224584032656,11.7618120510363,63.5850851866153,7.77370211600375,5,-11.6264100616792,25.1586900529991,5.91190125645615,3.33979603457881,0.678711117364687,86.0346530011363,10.7291742611024,6.68970077431804,0.058963334682494,1.59104196768885,108.319984003197,3.86162076421202,6489.02620834306,83.8091688465559
2,-2.50095482446536,42.2279849101403,7.59490730648555,48.3980636066882,17.2642982378536,6,-1.77690542348277,19.4480162507008,5.74059690452384,2.36071874810714,0.421583693211326,95.4989098995306,17.9500638819879,11.4996205634664,0.074318438308215,1.8974140593718,58.4478607262268,13.6768244664116,6162.90738072852,155.952476779815
3,6.69381345520764,39.3366515569247,11.8375302802458,74.09871087974,7.61403963156737,8,6.34640720598267,11.1007189688788,5.685950697149,3.25799472613163,0.870566576513725,69.3627940162651,29.4441798312869,7.34770007698614,0.239650132401435,2.98306321513507,193.812827059402,13.9684689802791,3300.17775969383,86.1401870232923
4,10.8003651721904,68.6315079579897,1.38967296820529,70.7710667021378,9.1116318732388,11,20.1129248434095,27.8849294294977,7.23099801684236,3.36445810376138,1.1486684967555,64.0033869102296,32.0507184000987,10.573555723776,0.0789630020161797,2.29719416300093,157.481420129882,4.84040164262284,4114.37833077461,148.789341536369
5,21.7980143247685,65.1888692854662,9.35553165700573,14.5419414807935,20.5281428550134,13,15.8795692901016,17.4067839940877,6.55794154375855,3.13605895489245,0.674830416699701,59.362473538919,11.7190670178546,5.08822713102327,0.245890547357778,2.4208991117603,33.9059582374743,12.7833088089165,4762.41742982878,112.023528038975
6,19.2803438755516,38.8436132637907,10.1050766540208,71.003961957609,7.99282785652325,15,12.1136872414881,22.2715416600321,6.5447010818939,3.2123293816131,0.33502521821838,103.659260757709,14.7807244101372,9.2685208911057,0.32945341321466,0.529762378847904,105.859261995276,17.5924209562236,3957.93130949306,146.042906029237
7,29.4929443111697,73.5824767760307,11.8168368491219,11.7657886471965,12.5323225934983,15,17.7631393815619,20.2331886828521,5.93781922987219,2.25646716351157,1.49093958320545,60.0849799457498,30.4262376108327,6.51473189366941,0.074429730314458,0.527992739842166,83.4049942723265,13.6456443026405,3640.77604006003,144.52199161581
8,19.4110706810512,39.8860038526463,7.34044750597323,42.6000947884363,8.2025326513661,14,23.3792834649602,16.3758071155079,5.76814751238265,1.56318925645224,1.06495084040509,16.3302217034492,23.6018287912998,4.92546075019403,0.0971616182873288,0.564910253139586,162.31865694735,17.2826303412271,594.764280084235,50.3843722215595
9,17.7940665654572,51.0774356875906,11.5216945157026,26.9791215220142,21.1916510604069,12,21.9783414880553,9.9689207797105,7.31074483194153,2.37719506535223,1.29975041204447,65.1191317941392,34.9815607210114,4.74913785075102,0.0440241307638698,2.39701868192949,152.016514116316,15.9240148502444,5175.35325070444,75.9012595785116
10,6.60236937159881,48.1354129653017,7.35296971933181,48.0201511378815,10.9902837309644,10,14.6051768733832,17.3827110024453,6.29965944386043,2.45445541579065,1.45585427326057,19.156552796525,19.3313788283721,4.07927155820048,0.385010089034871,0.429727636316626,125.325076215326,14.825518296378,1545.3772413143,57.6490973245971
11,1.17410557060769,41.8030668136871,7.06458859766401,19.5198121475696,16.0482056606838,7,4.22218832504972,17.2644760015404,5.55759818922923,1.78827454256864,0.10431449347169,13.6124316634712,23.4973369529532,5.83566643321713,0.317197155892783,3.37200481930878,37.9621181344576,19.3201382343465,1679.47881714142,172.715048911461
12,-4.55655999044268,48.4294660227372,9.99329266824979,30.5932214846193,13.1282087587607,5,-5.26794788099344,19.9441707060264,6.57843875950967,1.89477076866482,0.430484390277225,43.3571858750456,36.0058317708034,12.4951819325418,0.165910167401541,0.478148856207802,35.7576224841479,3.34008445897947,3702.17503295762,177.522110904809
1,-6.49893393158901,62.9170454806009,9.93288065905402,12.2546361318355,22.2406789534018,5,-0.9454065834249,19.0253425579562,5.52258064176746,3.77567780758759,0.351429182467345,41.5261238053278,23.8030317464716,5.28097896851252,0.217022497021662,2.55306517356492,81.7221985617742,16.2901255093413,1678.27940172669,175.707857175099
2,-2.1780725054229,47.528433027889,1.72357538534548,64.5872994946905,10.5312833861691,6,-1.60740377962127,12.0766581812784,6.73469007988002,2.72630378990633,1.16470059744911,40.5830309010137,13.5199209640985,9.53987842789027,0.0384346914676868,2.63935915544506,121.591044680739,7.3776591772845,1425.21092234738,110.505030718961
3,0.291454278487367,30.3245659610731,7.02270044309945,78.5888691364526,17.8662409254876,8,10.1971415290045,22.5594073329067,6.62784537101642,2.93905307544718,1.28243169095364,46.4308458483006,30.8935372684439,12.5408532998483,0.168756111366586,2.14916370287189,49.0950691990529,9.9422531931156,6306.13854803597,151.664776878459
4,10.8785998351546,47.9664926048437,4.8742565825978,73.2876853005912,7.15394844106858,11,5.56897336459927,14.4728603721431,5.8417418953376,3.66945721110173,0.796787919860368,68.2682012251311,21.2281607334376,11.1573767670506,0.245962184451949,2.52100189095854,52.2733799842794,17.1213313662034,2255.829344896,114.95930389654
5,19.3165011580888,50.0977233061495,5.10686264323576,52.2034961409867,15.8596870042295,13,24.8619406394057,14.6232994313227,7.35517480615717,3.6472758576505,0.903937749032635,21.1276838503116,32.929102424586,9.0182424436134,0.321888402598657,2.82697015403598,185.090896290246,14.6506846132033,4658.31118104481,141.216828816614
6,22.1661459567607,52.946717720654,2.72109928491642,78.1712044592011,11.4679657880011,15,22.4447636559424,25.7737725936085,7.30828307082297,2.32689656422543,1.41178047443611,19.2828586748197,28.6646059420149,12.926402162355,0.375006023322035,2.70407818895787,170.594232784177,3.23079740728368,4915.60804255553,142.967787200604
7,23.1474984191713,41.0735511817206,2.93606925973533,40.0711297024641,7.07375462840423,15,30.9606640995776,28.1975919362091,6.95807357113544,3.63709607724142,0.292176268031546,84.7978759918855,19.3857446021289,3.91694562682338,0.268217342428324,1.79197091013722,55.9317611571746,13.7781603844661,3797.38537908137,114.304717537636
8,21.2631984745547,56.4164007713951,4.41747155030921,74.6936500996095,22.3907776018447,14,17.4186720742892,24.1865692832731,5.88000144973305,2.14046085578533,0.521016840477543,35.9481426566522,16.6897921164783,11.8147603999536,0.326054126474719,2.48023085182748,31.9109742238612,5.3908137743392,6835.51540402911,45.0941677480928
9,17.2010894336614,37.5012248961439,10.8990966406426,47.4743031418356,21.4106960587842,12,28.9502167878325,29.817032280371,6.47475547326211,3.55423777253691,0.669542566099691,52.8983855744908,26.0085396063519,8.94076352128298,0.2488374795466,2.48330645389263,152.518516845914,15.36421079453,1050.91121398608,160.956144063418
10,10.0795087283357,70.9019048853035,6.54320170701336,72.0950256410776,10.2762628684667,10,11.5778652743652,17.0497835589662,5.89368605100369,3.22511726674923,1.02020056317851,103.541485805989,10.3758590861987,10.3518840679289,0.135514226009964,3.09918169579513,155.555872429925,12.7538039011935,3230.46024501098,53.5289772112166
11,5.23799870064675,50.5815708836527,1.49770908923059,63.044869015251,20.5341928306047,7,-0.844927838895556,18.9428913872722,5.58987167405572,2.71219797832554,1.49807434090267,110.432590377951,12.224628368415,10.8901763621876,0.0945124294286137,2.45154400639116,178.438029171314,13.3939615251391,5042.30964068888,114.949717229359
12,-2.87214235325941,30.2295956681855,7.64807017147962,12.7567243241761,10.5967922449229,5,1.13285407851063,28.8598174796731,7.19155255593588,1.92329901161315,0.253394623210236,103.253973397659,30.2302046203879,4.65783582841758,0.218227670356409,2.30842058029972,40.5570890817666,5.62599635200437,1034.88306766197,46.2849210551869
1,-7.2887084045204,43.7729012286331,10.1708800665472,60.7546060920457,15.1002449523231,5,-9.40314568828565,10.4836441364084,5.53434423617574,3.61732590040098,1.23815117718908,59.4216411461343,19.1406079383089,13.769482605408,0.0385994748106534,1.76300772401831,33.711366823918,12.6545741363631,6697.66009204256,57.7793826599197
2,-5.24680042980123,70.0847793552991,3.39443077514948,62.7572319668676,12.0921499094187,6,-6.81558847200109,19.2637902010112,6.62446774395216,3.84511427111307,0.896281275899363,59.7374812212528,9.24379570637795,6.22552121119231,0.321873829378047,1.09967834170427,51.3530577317237,11.1676903129573,6562.62309624853,103.713952542791
3,4.28267775053189,41.0861760676301,10.3223514726661,79.1200569701494,10.9599207889039,8,10.5746629415435,8.61209356529088,6.2993954160758,1.58956153002251,0.640318354111069,65.9808227490625,11.7286555506287,13.7032745849314,0.0719059483447905,2.51821415196853,180.411990023492,8.3701854806131,4693.7687627776,80.1191924544861
4,9.34675265194374,60.0178973817606,9.91230742224378,29.7585213849074,21.3912273461247,11,4.72647887447954,28.6105679438119,7.09294327350605,1.73901645113372,0.825922258276938,104.176730649714,33.7065476034397,12.8057260395075,0.27739388660042,1.91220134393685,76.9661392343817,10.0808080311947,4035.82280421202,53.4702237110851
5,16.2792512065625,72.7131828064389,6.67528384031838,25.5469116656456,12.2976364441497,13,11.8118259861321,19.1337211215744,7.18466527049283,1.74386534496536,0.532352027262436,115.646173875319,17.6313733967683,14.5630551596202,0.0618466912129544,1.55893408059149,75.546083675326,11.479561468127,504.442840300426,128.513373039176
6,20.2856481082039,37.4026273816662,9.4204640966355,14.2872591260693,22.4631118896446,15,23.3495860367583,13.9049967167427,6.41182795739962,3.504645758918,1.11737265591719,36.0173468734385,34.3801873684493,7.37675722805481,0.298605798621573,2.06440419460203,92.4483968909985,5.73106670954368,4349.27693295532,109.675718392094
7,24.8420695128605,45.4142474358171,8.82597301068677,21.7177242723397,13.5404202494722,15,15.7468682361807,20.6921427878866,5.86741761111736,2.10142212750897,0.565475006884554,12.7083116904494,28.2626997218381,8.75303773741904,0.272228127013219,1.54968682635641,154.659319047679,18.6157476920181,5364.97404249513,44.8111079935709
8,25.2048602809372,69.3913322293848,3.64089770822868,27.9698117933477,16.9412316777765,14,32.8222438629344,26.0818211719484,7.11749989083688,2.73504081621969,0.731684710464358,117.295727360308,16.6362656283961,10.8331760300359,0.205409673476468,3.04181549503836,152.935644749064,7.15622608392801,2399.7752685957,131.33070987403
9,17.1375018334034,69.0515317306447,6.95135189769043,23.9041915362697,13.0434896075693,12,7.71779623524377,20.8703193937485,6.40539162909489,2.8580020878741,1.32659926705514,61.2697073753797,26.9411887959927,14.818827171726,0.125429648876136,1.92983772025616,117.573968217771,11.3800408761699,5204.72535066968,158.972222429714
10,7.00814706577084,53.0139846676523,8.07092536263368,73.3813679212955,20.3192481884473,10,20.8411774661031,19.3601866875082,5.9247352360639,1.87422731838628,0.212580500266805,21.8058649841528,19.7729993001827,4.46793800007662,0.397524328120364,0.581524396291447,38.2801908051797,5.83130782455275,779.396427679767,88.7554941490319
11,0.295295119737822,73.6830599125952,10.3617012704894,35.578230275976,17.9706428292672,7,8.7720261258693,14.2137184860524,6.92838073951772,3.73028291190263,1.15740075334638,85.6508414604058,33.198826372168,11.6695140845931,0.236299840499114,1.6236610419931,137.991813492459,19.4361143106451,1837.52044369679,77.0008954327308
12,-2.68694933720092,42.5194711171275,9.40420659449672,25.6239159517225,12.5960870217849,5,-9.37291982554234,18.1145134647991,5.740567269098,2.20370899199622,0.687246045065644,25.933694653007,10.8706806228021,4.04501442562822,0.124672575263452,0.754101353415796,81.7796633939313,17.996077416814,2693.33964599823,160.769323631464
1,-6.29222655981169,41.6080569321148,4.69131037360545,37.1049820190034,18.6095995534707,5,-9.79012060890103,19.1263380898526,6.76190090470319,2.70942917409884,0.623091072047633,53.040695729651,12.9104123225439,3.50762771847606,0.140914502371852,0.713911495739149,53.1548798967485,19.5318410783879,4165.53470104489,54.9610964188555
2,-3.27165421503658,51.2205505126155,4.42273223179593,34.5182331538958,18.6775799745152,6,-10.0686431784356,24.6338132653512,5.52788940437179,3.42416808710744,1.28661332279561,61.8677318974542,38.1206143652472,4.7054790751208,0.285318401554261,3.49305607819231,148.939085094452,11.5358378410412,2473.195604555,146.651123653781
3,7.73070168755819,72.5678724887522,5.31144872628397,36.6697261440587,18.1430194707933,8,-3.70397665287341,18.0962594759652,6.17635221120371,1.97147903216653,1.06607370690921,68.601629924195,14.0242977730276,14.4948499882343,0.211976686471376,1.47024308500514,59.1192893721805,3.32218154029937,2267.41881007863,105.046251364224
4,13.7350514317612,52.3910474671123,9.58943876353902,16.8908305497978,9.7874330043343,11,14.5518647117166,21.1590880427525,6.02629425946298,3.4739878680327,1.02894472282203,100.32049620136,31.5516857315817,4.35153674163462,0.351644384306104,3.18158008654727,129.188030811112,17.9352435529338,479.338204371815,117.887350372605
5,16.6806705330322,30.996662830724,7.513316411555,13.3276165645069,7.3489601473563,13,12.9713930250063,8.11900047859122,6.92304173975313,2.08785209808358,0.925293557246191,108.962977628349,38.070611659731,8.6876891691099,0.225459259881373,3.43970831100942,76.2807076225144,15.8069292428182,5648.97849088833,89.5357008672795
6,22.4616798959033,70.5698077803185,3.77912247982504,23.4538578616243,6.8285549617833,15,26.9609447892784,8.95844702241728,6.51159120420559,3.36149016730253,0.967112508038064,39.26680027374,16.066055645837,4.65890945235008,0.267004513868474,2.91067858787861,185.982544356629,9.97747950522455,2331.58800539039,105.668094483423
7,29.164469160591,53.5673596879128,10.1023271762809,78.0227276212915,22.9261478813857,15,38.7086011153461,24.5200351748484,5.95837444724672,2.18964212876994,0.958090679311692,34.0811788767507,35.0902144451349,8.39876690154922,0.126303859173069,2.68463381336199,180.280832664847,5.35567827393472,4531.44437162968,108.196411997473
8,21.3381225154402,42.7577400809751,4.92480431580011,71.8453038028574,19.0059065208647,14,30.6316543984689,26.1427591673075,5.59157772612915,3.03222151321185,0.321929568522217,49.9891419799381,37.8000060327065,11.1239020643243,0.289298375567263,1.93939605397952,169.073233544659,14.607660935019,1674.01331713353,99.5890229911192
9,20.9566358663279,45.897738703023,4.4543365532586,58.2235056214429,23.7566954652229,12,17.3381521185326,18.4503828818643,7.10017014419928,3.9424190847814,0.481505179403345,79.9156079666516,24.9714411622269,12.2045425613303,0.0635530133806785,2.47247528704958,105.427656716953,15.7255609548109,1048.85743931005,65.7057919897109
10,10.2983675994845,54.5838782362351,7.8019978467105,27.1995776037895,11.0534471680352,10,4.69735058774547,14.5793723850394,7.38539748110953,2.59516579558799,0.605730891211927,93.535809026516,31.8165551613662,13.2008387022286,0.0294632621602332,2.94194487236999,59.3453993532512,10.1970749427163,1008.48274796957,101.671381849423
11,4.42999188944521,46.7048784874739,3.89390556245692,16.0631505444846,12.3863252889203,7,-0.841715611967233,15.2584255838267,5.96787894588965,1.58178712283844,1.03636592070679,62.188106800112,18.017805052068,11.8647682535605,0.337199653331503,1.24251867865233,101.957348192492,10.1382316450065,3660.11921033741,113.549116605306
12,-3.42484684540796,69.8303773725919,4.76848977791884,42.3959308828484,16.3855994699388,5,-2.79696294071565,20.4023452615097,5.67819810169242,2.25813274675812,0.696087412183078,21.4902251707989,24.4285258517704,13.6891822124067,0.360974017697434,0.424264332394795,128.610890488287,10.2077538640212,3679.47463784241,102.85059770523
1,-7.80934448137011,37.4313613789497,6.16078528367971,74.0496387730203,21.3185245169226,5,-3.3107628772178,25.1710452740262,5.68436495384917,3.00015050281538,0.917229865872072,119.785739206919,21.0932760996632,5.05498734867881,0.0413545152979493,3.06123284855325,102.822526427562,4.2010663751272,1207.31425994653,101.308828095265
2,-5.21080607581327,48.6685923317767,2.92242484625192,28.5657211123219,8.7070839116308,6,-2.40139902778213,11.7296653341124,6.3708284135187,2.88647051914722,0.399468297588897,22.298276131731,28.607394470779,10.3229938504684,0.0621153045494256,0.92379512105454,83.2579134416764,5.63187780653114,3385.85949715322,115.969767605149
3,6.50960306213618,34.2545598939926,5.30463591135891,48.4318745194439,10.6249934712577,8,10.5350799176992,28.9238334685465,6.50933171034743,3.27144484455152,0.603055710599972,38.9602587862105,9.34535019107024,6.27993866447364,0.273943240788847,2.61413301944814,124.341112387005,18.9491813158078,6324.32649201311,61.618073563083
4,13.824918753334,36.495728368206,5.99503028103175,69.2225241706405,7.3776582799416,11,12.9521137010016,13.5239376197947,6.86807256209538,1.62053476542136,1.01359682662212,61.8234156275076,24.4219027934116,9.17433727867556,0.221896410924202,2.50234872579357,146.566827031047,18.2957701412712,5936.07099442296,108.691552314293
5,12.1294926354772,71.7406737563516,2.83570584132984,47.1325156809883,16.4285350461503,13,16.8128953958299,29.8604033278753,7.27154211196231,2.31526930615005,0.323671725709014,26.5265686311261,12.4546184141887,10.2394596100858,0.262333316912742,1.39644094425349,99.4584127999981,6.04832729283268,5237.45304209067,51.8961174731846
6,27.6434648901945,73.0657229542733,8.42543474899151,36.3056588033253,12.1852682731337,15,30.7583050950417,20.2740624229676,5.89471004342804,3.05962461685219,1.45629403863876,15.1393907127045,32.8272474672361,11.3079429132417,0.1690880945352,0.750941413769141,71.0201585120709,11.8604022857212,5863.36889739006,69.4072168667626
7,31.1740638890628,58.3440259918927,7.27497095613865,31.6076161505248,15.3229437704941,15,33.5154146563384,20.4477580102795,7.09164400486047,2.20011204462955,0.239016215715068,100.361735407389,20.9417876112911,6.50762714425097,0.324544618774724,2.88048886191314,199.160898771918,16.9716751780595,3462.47111051907,95.4771269221908
8,18.5191733010703,31.3389636958151,3.08152473509313,74.2346996923714,10.5923598218598,14,22.1317187455568,24.2961572973133,6.54817676626234,1.88885840677946,1.05105769540493,31.4982255744836,10.0411101620953,7.47906018086658,0.266557187013124,1.12230061847472,79.2551216621814,5.7300503200122,2868.08447340754,47.4996997521871
9,23.5078996963488,63.6096097845001,4.65567190827904,14.5546525485287,19.2691413946162,12,22.4908187220211,23.8634907356775,6.99046393982789,1.76737799942622,0.677730309337118,111.136386259368,6.4570758624885,11.0277891480431,0.39926681474193,3.21785493392264,58.6106520660738,19.9587073291102,1106.91976767063,118.382378928156
10,11.9465762290309,66.7076044245522,6.82567429177634,61.0456445934029,10.5814304606779,10,16.163634697858,14.6657442522849,7.45734762012117,2.24016600051477,1.03919343160912,46.504349261449,39.1753355398751,3.42403661874258,0.121906047020482,0.352389742724388,154.156513868354,15.5231718673974,3470.60246934157,119.963343789104
11,2.23395328605767,52.6061002382285,11.4796646918553,59.0721167643346,14.5300545487546,7,8.77956269755092,8.00389261754099,5.76854769188798,3.10783227740183,0.205450180992839,86.4772184758121,32.603178710702,14.7432874317253,0.0824597843034252,1.84574877829942,49.6351287704701,19.0593628210608,4393.0025674696,86.0528058631454
12,-2.92443395874369,66.6017494604657,10.971432911372,12.9433796066494,14.3546288595337,5,-10.2308987459922,14.0804558978775,6.90854872633414,2.859960321252,0.82579769677362,67.4980196642749,14.7164661502877,3.55460368031027,0.124847306626627,1.22705035825952,120.241729701488,7.5203591267651,4514.30062923857,169.117179422481
1,-5.97337367792798,37.8999098233112,7.29365730667173,43.2452551703937,11.3507922163025,5,-1.30933849735466,20.7994015123596,7.49898423928172,2.86567912424622,0.68011908369855,10.0442373880882,37.0399660046739,8.67002898748903,0.055758558297845,2.74485288305408,180.532663367994,7.80700326718615,2401.90587067818,89.8792762112413
2,-5.34972234787421,41.2332807179802,8.97212449692822,76.123120343897,6.51142081692312,6,-7.50533742247573,15.7670289373213,6.54225965168827,1.82532251440693,0.929684424179414,34.3176751321387,15.8497560875318,3.13632401085051,0.0206941202882151,1.96295663343323,31.3343697113429,7.54904810992665,570.302396735876,118.739288733075
3,6.34375833763745,37.4189285639086,4.19692625121878,70.9890633555858,7.88662303542314,8,3.06290666372614,10.5733521644629,6.23718152945201,3.74858546086415,1.37148820347194,33.8960173190996,8.79745096333377,14.8880896853497,0.145819965168361,2.41257773638767,39.2605323897033,3.56381458815029,4995.50577523808,129.918672269129
4,16.355996386836,74.7245707409679,5.05898315039722,74.9659442017098,12.7300574203559,11,8.09925442370279,12.1516332054951,5.52409163626284,3.0617126306934,0.899102165996143,72.5884633568766,16.6948266102434,9.85961449627718,0.0553343120939183,3.38275058603984,51.722278883045,6.65572744023011,2365.93013482694,161.273476859747
5,15.095072148715,46.2114755615309,10.9295555349526,35.4728326645052,14.0933552585595,13,19.4293507620499,12.9741880941361,6.30464425549704,2.30734491320406,1.16954093006205,21.3169772694535,38.4093289597832,11.4353198359003,0.39928968304766,3.15859514674011,50.9841174498423,7.11866590507378,2102.1816511587,130.714128749104
6,18.7554406011307,31.1824530571712,4.8772868828892,42.0436608079304,19.4446664395902,15,16.817852196812,14.1548310713604,5.83442837094257,2.51461485200554,0.390604523414416,112.065495350056,27.8282768774376,8.2585503884202,0.201376014795952,0.777682016905068,100.764422141771,7.05791883537841,5311.41573571621,96.8955916179979
7,26.390297465735,60.5228177006087,6.96027853798396,43.8288685704468,11.8696937576425,15,26.3840251557383,12.9921541160059,6.91625491399162,1.52030965500261,0.508237319679062,53.7507717711957,7.18980470083832,12.6763511156768,0.281070183566007,0.647712343124265,150.87164717659,14.1824619164978,891.497180902935,175.191455271184
8,30.8421121687329,47.7874385857612,1.35795099326583,67.3814057625677,10.1781269128171,14,20.3609119027906,27.0784470948435,6.46612212794426,2.04599657487568,0.613084213260074,88.2104467927393,9.46456649621755,4.74304752867643,0.322727854928005,0.916778298137184,190.64403171155,3.9458712369251,893.90127675747,96.9329447506608
9,16.7993911549312,67.4541242698301,8.77744394670222,79.3695701607815,9.59013593675837,12,18.9710260356903,9.76430836053775,6.97059596377036,3.4015723903731,0.90695603715715,106.528695042959,19.0223822919381,8.81121871008494,0.190853463147466,2.34388736202493,147.471859059682,17.001163616113,3397.65833049737,149.363438090843
10,12.737520096413,62.0000066703282,10.0815378530856,46.4244549433323,9.12859664708858,10,8.48919271484794,20.6569714394649,7.16239283828114,2.87084841330772,0.713796402598018,95.7574302504407,11.5657063736509,6.6001886260628,0.0487471367866607,1.80252945414227,178.282715307621,13.4255606674601,6408.46323449929,91.5136744204141
11,5.70400988477505,64.3510246616867,4.17341685091168,50.9582819732314,6.42833465104567,7,4.11554044968745,24.4864256233275,6.90417456414196,2.95357685751888,0.964710009498282,114.040565757386,19.5883506317255,7.7010792677926,0.355158897459954,2.51298384595879,73.6629574431267,16.4349296729573,3716.53225382716,173.458007438105
12,-4.10642798824668,66.0196009394705,9.24728466204252,70.3112316764554,15.3471889648606,5,1.54213472079304,18.5447193254242,7.45061886007055,3.01225674345417,0.528125483099963,36.3789631523283,21.9919842276244,9.47707219051797,0.187021292389526,1.146413127294,122.143674454173,9.9763439083779,1306.74954005429,144.086580545731
1,-6.71885765903906,30.2340010972193,2.78848290935461,38.1522145555232,23.927986651116,5,-9.00259752045361,12.1010206627111,5.81995230515177,1.90387077197907,1.24877373680045,26.4269557433857,11.5094029530848,12.0298375266491,0.253596732783683,1.24651483381442,88.3896843882254,16.0292970161384,3944.42016806043,76.1819869209257
2,-2.73087643912146,38.3165204780282,4.81841551452101,71.7186333749838,9.45829126866462,6,-7.14554387517068,18.1804543805617,6.19802019759527,3.0180584068786,0.424524273620224,79.5860321361546,20.453900743961,6.11769321647141,0.264463985365696,0.659114378359047,70.5143277106827,10.6980694982717,2816.37580162938,148.695200036939
3,0.0980147551124135,43.1325753880002,11.3428992343143,51.9542092809323,13.720182354236,8,10.9198927622837,8.41075078701008,5.81515632573747,1.58898309954965,1.16052361287432,111.895191276113,28.0549054142833,6.98655638081557,0.0103299672091728,3.35260250899644,92.2553264583177,3.07380145934277,6601.39606797774,176.737593603642
4,8.22610061456004,60.9559695611895,6.7381393099801,39.2643911707999,7.68291256799222,11,6.83027844438462,19.0441001210185,7.45342167539856,2.21881275554871,1.41687338845511,87.2164863671226,13.8422657665041,13.6172170042949,0.32753032976669,3.04790346524628,194.496531130526,9.54652677027634,3789.91575081723,97.4389759925819
5,19.7830964632629,30.5745683168175,11.6063704590279,78.830706830966,17.7813934248632,13,24.089155329177,25.8804559984642,6.09982721105631,3.23632575710198,0.170599300530268,26.0018399438951,19.4094166303015,4.52449835525353,0.0153503977941858,1.42984790062919,155.232253184493,12.9443880381154,4996.01772204181,139.941329115129
6,17.659908821397,65.9265461546195,4.88495793166733,63.2310936295705,13.5730549777492,15,28.9100913386117,20.5280528887058,5.62455561297548,1.66777318615548,0.853849147123583,87.5124228304016,24.6245562417231,3.09204306428134,0.310465008093408,1.42687047477463,41.1948679474763,4.8110811404181,2613.8566462507,58.0408044585038
7,25.5974576396294,67.0852304204174,8.87036318240136,66.4519004646576,17.0529767930883,15,24.6003570148492,8.52088010695727,6.12438468557669,3.23777988747116,1.1527216140391,106.244046967069,16.5249671387974,12.662545528339,0.34582750236777,0.672047445333655,181.296826968806,11.2964956189623,4282.92946746038,160.879217416233
8,25.1139400863566,34.5325376420323,8.27535045137483,8.10548116263728,21.6812000558372,14,17.1198525343461,22.0089835177807,6.00241081952728,2.49581589722743,0.940728495281993,25.2262240404998,36.3199907941999,13.8965633067154,0.299826769664922,2.21525364950529,112.294205364646,13.8623278351949,2690.59408423489,116.221563164285
9,16.7261548812838,59.515423878195,4.63877867746328,66.7576364549328,14.9498929243041,12,10.653472936758,12.9826824784191,7.31575840475891,2.99070989817437,0.789894191570707,93.9401767935936,17.4235343436544,13.6939032377837,0.215027552420623,2.4066298408691,116.630204033735,8.6242298044204,4814.23761750255,95.4157104145856
10,8.35618793671667,67.5578292585502,8.54266378752433,19.6959839269041,23.8303560175405,10,2.83889429596977,8.86177432611679,5.77613028709165,3.27289492828862,0.331304266138633,42.6521064837312,6.25780435345839,12.4288674814907,0.0497691946889025,0.872986416535149,56.4471988429501,9.45077231492368,2694.61722129856,92.3564551569975
